,id,Agent Name,Leader 1,Leader Name,Month Start Date,Location,Calls Answered,Calls Not Answered,Not Answered Rate,Met Not Answered Rate,Not Answered Percent < 5,Calls Offered,Total Duration,Agent Avg Duration,Transfers,Sentiment,Sentiment Score >= 0,Met Sentiment Goal
7832,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-09,Halifax,908,19,0.020496224379719527,True,5,927,13905,,3.0,-45,0,False
7833,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-09,Halifax,507,61,0.1073943661971831,True,5,568,3408,,12.0,23,0,True
7834,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-09,Halifax,561,42,0.06965174129353234,True,5,603,8442,,12.0,45,0,True
7835,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-09,Halifax,374,28,0.06965174129353234,True,5,402,7236,,14.0,-27,0,False
7836,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-10,Halifax,568,18,0.030716723549488054,True,5,586,9376,,,78,0,True
7837,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-10,Halifax,855,74,0.07965554359526372,True,5,929,18580,,,69,0,True
7838,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-10,Halifax,823,21,0.024881516587677725,True,5,844,10128,,,78,0,True
7839,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-10,Halifax,810,45,0.05263157894736842,True,5,855,13680,,,-81,0,False
7840,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-10,Halifax,431,15,0.033632286995515695,True,5,446,6244,,4.0,-50,0,False
7841,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-10,Halifax,694,51,0.06845637583892618,True,5,745,15645,,14.0,79,0,True
7842,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-10,Halifax,512,25,0.04655493482309125,True,5,537,6981,,27.0,51,0,True
7843,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-10,Halifax,641,68,0.09590973201692525,True,5,709,9217,,9.0,-3,0,False
7844,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-10,Halifax,908,19,0.020496224379719527,True,5,927,13905,,3.0,-45,0,False
7845,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-10,Halifax,507,61,0.1073943661971831,True,5,568,3408,,12.0,23,0,True
7846,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-10,Halifax,561,42,0.06965174129353234,True,5,603,8442,,12.0,45,0,True
7847,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-10,Halifax,374,28,0.06965174129353234,True,5,402,7236,,14.0,-27,0,False
7848,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-11,Halifax,568,18,0.030716723549488054,True,5,586,9376,,,78,0,True
7849,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-11,Halifax,855,74,0.07965554359526372,True,5,929,18580,,,69,0,True
7850,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-11,Halifax,823,21,0.024881516587677725,True,5,844,10128,,,78,0,True
7851,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-11,Halifax,810,45,0.05263157894736842,True,5,855,13680,,,-81,0,False
7852,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-11,Halifax,431,15,0.033632286995515695,True,5,446,6244,,4.0,-50,0,False
7853,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-11,Halifax,694,51,0.06845637583892618,True,5,745,15645,,14.0,79,0,True
7854,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-11,Halifax,512,25,0.04655493482309125,True,5,537,6981,,27.0,51,0,True
7855,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-11,Halifax,641,68,0.09590973201692525,True,5,709,9217,,9.0,-3,0,False
7856,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-11,Halifax,908,19,0.020496224379719527,True,5,927,13905,,3.0,-45,0,False
7857,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-11,Halifax,507,61,0.1073943661971831,True,5,568,3408,,12.0,23,0,True
7858,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-11,Halifax,561,42,0.06965174129353234,True,5,603,8442,,12.0,45,0,True
7859,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-11,Halifax,374,28,0.06965174129353234,True,5,402,7236,,14.0,-27,0,False
7860,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-12,Halifax,568,18,0.030716723549488054,True,5,586,9376,,,78,0,True
7861,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-12,Halifax,855,74,0.07965554359526372,True,5,929,18580,,,69,0,True
7862,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-12,Halifax,823,21,0.024881516587677725,True,5,844,10128,,,78,0,True
7863,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-12,Halifax,810,45,0.05263157894736842,True,5,855,13680,,,-81,0,False
7864,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-12,Halifax,431,15,0.033632286995515695,True,5,446,6244,,4.0,-50,0,False
7865,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-12,Halifax,694,51,0.06845637583892618,True,5,745,15645,,14.0,79,0,True
7866,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-12,Halifax,512,25,0.04655493482309125,True,5,537,6981,,27.0,51,0,True
7867,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-12,Halifax,641,68,0.09590973201692525,True,5,709,9217,,9.0,-3,0,False
7868,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-12,Halifax,908,19,0.020496224379719527,True,5,927,13905,,3.0,-45,0,False
7869,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-12,Halifax,507,61,0.1073943661971831,True,5,568,3408,,12.0,23,0,True
7870,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-12,Halifax,561,42,0.06965174129353234,True,5,603,8442,,12.0,45,0,True
7871,82,"Montier, Jessalin",5,"Gallardo, Silvan",2021-01-12,Halifax,374,28,0.06965174129353234,True,5,402,7236,,14.0,-27,0,False
7872,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-01,Halifax,538,22,0.039285714285714285,True,5,560,6720,,,-75,0,False
7873,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-01,Halifax,678,52,0.07123287671232877,True,5,730,10220,,,66,0,True
7874,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-01,Halifax,724,7,0.009575923392612859,True,5,731,4386,,,-8,0,False
7875,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-01,Halifax,474,71,0.13027522935779817,True,5,545,4360,,,-79,0,False
7876,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-01,Halifax,405,73,0.15271966527196654,True,5,478,9082,,2.0,-55,0,False
7877,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-01,Halifax,899,60,0.06256517205422316,True,5,959,4795,,11.0,78,0,True
7878,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-01,Halifax,886,6,0.006726457399103139,True,5,892,6244,,26.0,-82,0,False
7879,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-01,Halifax,694,10,0.014204545454545454,True,5,704,5632,,16.0,-91,0,False
7880,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-01,Halifax,855,20,0.022857142857142857,True,5,875,4375,,21.0,47,0,True
7881,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-01,Halifax,803,7,0.008641975308641974,True,5,810,12960,,13.0,64,0,True
7882,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-01,Halifax,617,31,0.047839506172839504,True,5,648,13608,,7.0,79,0,True
7883,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-01,Halifax,530,0,0.0,True,5,530,6890,,11.0,-25,0,False
7884,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-02,Halifax,538,22,0.039285714285714285,True,5,560,6720,,,-75,0,False
7885,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-02,Halifax,678,52,0.07123287671232877,True,5,730,10220,,,66,0,True
7886,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-02,Halifax,724,7,0.009575923392612859,True,5,731,4386,,,-8,0,False
7887,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-02,Halifax,474,71,0.13027522935779817,True,5,545,4360,,,-79,0,False
7888,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-02,Halifax,405,73,0.15271966527196654,True,5,478,9082,,2.0,-55,0,False
7889,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-02,Halifax,899,60,0.06256517205422316,True,5,959,4795,,11.0,78,0,True
7890,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-02,Halifax,886,6,0.006726457399103139,True,5,892,6244,,26.0,-82,0,False
7891,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-02,Halifax,694,10,0.014204545454545454,True,5,704,5632,,16.0,-91,0,False
7892,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-02,Halifax,855,20,0.022857142857142857,True,5,875,4375,,21.0,47,0,True
7893,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-02,Halifax,803,7,0.008641975308641974,True,5,810,12960,,13.0,64,0,True
7894,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-02,Halifax,617,31,0.047839506172839504,True,5,648,13608,,7.0,79,0,True
7895,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-02,Halifax,530,0,0.0,True,5,530,6890,,11.0,-25,0,False
7896,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-03,Halifax,538,22,0.039285714285714285,True,5,560,6720,,,-75,0,False
7897,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-03,Halifax,678,52,0.07123287671232877,True,5,730,10220,,,66,0,True
7898,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-03,Halifax,724,7,0.009575923392612859,True,5,731,4386,,,-8,0,False
7899,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-03,Halifax,474,71,0.13027522935779817,True,5,545,4360,,,-79,0,False
7900,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-03,Halifax,405,73,0.15271966527196654,True,5,478,9082,,2.0,-55,0,False
7901,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-03,Halifax,899,60,0.06256517205422316,True,5,959,4795,,11.0,78,0,True
7902,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-03,Halifax,886,6,0.006726457399103139,True,5,892,6244,,26.0,-82,0,False
7903,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-03,Halifax,694,10,0.014204545454545454,True,5,704,5632,,16.0,-91,0,False
7904,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-03,Halifax,855,20,0.022857142857142857,True,5,875,4375,,21.0,47,0,True
7905,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-03,Halifax,803,7,0.008641975308641974,True,5,810,12960,,13.0,64,0,True
7906,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-03,Halifax,617,31,0.047839506172839504,True,5,648,13608,,7.0,79,0,True
7907,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-03,Halifax,530,0,0.0,True,5,530,6890,,11.0,-25,0,False
7908,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-04,Halifax,538,22,0.039285714285714285,True,5,560,6720,,,-75,0,False
7909,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-04,Halifax,678,52,0.07123287671232877,True,5,730,10220,,,66,0,True
7910,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-04,Halifax,724,7,0.009575923392612859,True,5,731,4386,,,-8,0,False
7911,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-04,Halifax,474,71,0.13027522935779817,True,5,545,4360,,,-79,0,False
7912,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-04,Halifax,405,73,0.15271966527196654,True,5,478,9082,,2.0,-55,0,False
7913,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-04,Halifax,899,60,0.06256517205422316,True,5,959,4795,,11.0,78,0,True
7914,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-04,Halifax,886,6,0.006726457399103139,True,5,892,6244,,26.0,-82,0,False
7915,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-04,Halifax,694,10,0.014204545454545454,True,5,704,5632,,16.0,-91,0,False
7916,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-04,Halifax,855,20,0.022857142857142857,True,5,875,4375,,21.0,47,0,True
7917,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-04,Halifax,803,7,0.008641975308641974,True,5,810,12960,,13.0,64,0,True
7918,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-04,Halifax,617,31,0.047839506172839504,True,5,648,13608,,7.0,79,0,True
7919,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-04,Halifax,530,0,0.0,True,5,530,6890,,11.0,-25,0,False
7920,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-05,Halifax,538,22,0.039285714285714285,True,5,560,6720,,,-75,0,False
7921,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-05,Halifax,678,52,0.07123287671232877,True,5,730,10220,,,66,0,True
7922,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-05,Halifax,724,7,0.009575923392612859,True,5,731,4386,,,-8,0,False
7923,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-05,Halifax,474,71,0.13027522935779817,True,5,545,4360,,,-79,0,False
7924,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-05,Halifax,405,73,0.15271966527196654,True,5,478,9082,,2.0,-55,0,False
7925,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-05,Halifax,899,60,0.06256517205422316,True,5,959,4795,,11.0,78,0,True
7926,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-05,Halifax,886,6,0.006726457399103139,True,5,892,6244,,26.0,-82,0,False
7927,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-05,Halifax,694,10,0.014204545454545454,True,5,704,5632,,16.0,-91,0,False
7928,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-05,Halifax,855,20,0.022857142857142857,True,5,875,4375,,21.0,47,0,True
7929,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-05,Halifax,803,7,0.008641975308641974,True,5,810,12960,,13.0,64,0,True
7930,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-05,Halifax,617,31,0.047839506172839504,True,5,648,13608,,7.0,79,0,True
7931,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-05,Halifax,530,0,0.0,True,5,530,6890,,11.0,-25,0,False
7932,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-06,Halifax,538,22,0.039285714285714285,True,5,560,6720,,,-75,0,False
7933,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-06,Halifax,678,52,0.07123287671232877,True,5,730,10220,,,66,0,True
7934,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-06,Halifax,724,7,0.009575923392612859,True,5,731,4386,,,-8,0,False
7935,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-06,Halifax,474,71,0.13027522935779817,True,5,545,4360,,,-79,0,False
7936,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-06,Halifax,405,73,0.15271966527196654,True,5,478,9082,,2.0,-55,0,False
7937,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-06,Halifax,899,60,0.06256517205422316,True,5,959,4795,,11.0,78,0,True
7938,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-06,Halifax,886,6,0.006726457399103139,True,5,892,6244,,26.0,-82,0,False
7939,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-06,Halifax,694,10,0.014204545454545454,True,5,704,5632,,16.0,-91,0,False
7940,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-06,Halifax,855,20,0.022857142857142857,True,5,875,4375,,21.0,47,0,True
7941,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-06,Halifax,803,7,0.008641975308641974,True,5,810,12960,,13.0,64,0,True
7942,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-06,Halifax,617,31,0.047839506172839504,True,5,648,13608,,7.0,79,0,True
7943,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-06,Halifax,530,0,0.0,True,5,530,6890,,11.0,-25,0,False
7944,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-07,Halifax,538,22,0.039285714285714285,True,5,560,6720,,,-75,0,False
7945,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-07,Halifax,678,52,0.07123287671232877,True,5,730,10220,,,66,0,True
7946,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-07,Halifax,724,7,0.009575923392612859,True,5,731,4386,,,-8,0,False
7947,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-07,Halifax,474,71,0.13027522935779817,True,5,545,4360,,,-79,0,False
7948,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-07,Halifax,405,73,0.15271966527196654,True,5,478,9082,,2.0,-55,0,False
7949,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-07,Halifax,899,60,0.06256517205422316,True,5,959,4795,,11.0,78,0,True
7950,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-07,Halifax,886,6,0.006726457399103139,True,5,892,6244,,26.0,-82,0,False
7951,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-07,Halifax,694,10,0.014204545454545454,True,5,704,5632,,16.0,-91,0,False
7952,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-07,Halifax,855,20,0.022857142857142857,True,5,875,4375,,21.0,47,0,True
7953,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-07,Halifax,803,7,0.008641975308641974,True,5,810,12960,,13.0,64,0,True
7954,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-07,Halifax,617,31,0.047839506172839504,True,5,648,13608,,7.0,79,0,True
7955,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-07,Halifax,530,0,0.0,True,5,530,6890,,11.0,-25,0,False
7956,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-08,Halifax,538,22,0.039285714285714285,True,5,560,6720,,,-75,0,False
7957,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-08,Halifax,678,52,0.07123287671232877,True,5,730,10220,,,66,0,True
7958,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-08,Halifax,724,7,0.009575923392612859,True,5,731,4386,,,-8,0,False
7959,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-08,Halifax,474,71,0.13027522935779817,True,5,545,4360,,,-79,0,False
7960,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-08,Halifax,405,73,0.15271966527196654,True,5,478,9082,,2.0,-55,0,False
7961,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-08,Halifax,899,60,0.06256517205422316,True,5,959,4795,,11.0,78,0,True
7962,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-08,Halifax,886,6,0.006726457399103139,True,5,892,6244,,26.0,-82,0,False
7963,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-08,Halifax,694,10,0.014204545454545454,True,5,704,5632,,16.0,-91,0,False
7964,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-08,Halifax,855,20,0.022857142857142857,True,5,875,4375,,21.0,47,0,True
7965,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-08,Halifax,803,7,0.008641975308641974,True,5,810,12960,,13.0,64,0,True
7966,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-08,Halifax,617,31,0.047839506172839504,True,5,648,13608,,7.0,79,0,True
7967,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-08,Halifax,530,0,0.0,True,5,530,6890,,11.0,-25,0,False
7968,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-09,Halifax,538,22,0.039285714285714285,True,5,560,6720,,,-75,0,False
7969,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-09,Halifax,678,52,0.07123287671232877,True,5,730,10220,,,66,0,True
7970,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-09,Halifax,724,7,0.009575923392612859,True,5,731,4386,,,-8,0,False
7971,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-09,Halifax,474,71,0.13027522935779817,True,5,545,4360,,,-79,0,False
7972,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-09,Halifax,405,73,0.15271966527196654,True,5,478,9082,,2.0,-55,0,False
7973,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-09,Halifax,899,60,0.06256517205422316,True,5,959,4795,,11.0,78,0,True
7974,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-09,Halifax,886,6,0.006726457399103139,True,5,892,6244,,26.0,-82,0,False
7975,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-09,Halifax,694,10,0.014204545454545454,True,5,704,5632,,16.0,-91,0,False
7976,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-09,Halifax,855,20,0.022857142857142857,True,5,875,4375,,21.0,47,0,True
7977,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-09,Halifax,803,7,0.008641975308641974,True,5,810,12960,,13.0,64,0,True
7978,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-09,Halifax,617,31,0.047839506172839504,True,5,648,13608,,7.0,79,0,True
7979,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-09,Halifax,530,0,0.0,True,5,530,6890,,11.0,-25,0,False
7980,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-10,Halifax,538,22,0.039285714285714285,True,5,560,6720,,,-75,0,False
7981,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-10,Halifax,678,52,0.07123287671232877,True,5,730,10220,,,66,0,True
7982,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-10,Halifax,724,7,0.009575923392612859,True,5,731,4386,,,-8,0,False
7983,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-10,Halifax,474,71,0.13027522935779817,True,5,545,4360,,,-79,0,False
7984,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-10,Halifax,405,73,0.15271966527196654,True,5,478,9082,,2.0,-55,0,False
7985,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-10,Halifax,899,60,0.06256517205422316,True,5,959,4795,,11.0,78,0,True
7986,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-10,Halifax,886,6,0.006726457399103139,True,5,892,6244,,26.0,-82,0,False
7987,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-10,Halifax,694,10,0.014204545454545454,True,5,704,5632,,16.0,-91,0,False
7988,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-10,Halifax,855,20,0.022857142857142857,True,5,875,4375,,21.0,47,0,True
7989,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-10,Halifax,803,7,0.008641975308641974,True,5,810,12960,,13.0,64,0,True
7990,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-10,Halifax,617,31,0.047839506172839504,True,5,648,13608,,7.0,79,0,True
7991,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-10,Halifax,530,0,0.0,True,5,530,6890,,11.0,-25,0,False
7992,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-11,Halifax,538,22,0.039285714285714285,True,5,560,6720,,,-75,0,False
7993,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-11,Halifax,678,52,0.07123287671232877,True,5,730,10220,,,66,0,True
7994,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-11,Halifax,724,7,0.009575923392612859,True,5,731,4386,,,-8,0,False
7995,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-11,Halifax,474,71,0.13027522935779817,True,5,545,4360,,,-79,0,False
7996,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-11,Halifax,405,73,0.15271966527196654,True,5,478,9082,,2.0,-55,0,False
7997,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-11,Halifax,899,60,0.06256517205422316,True,5,959,4795,,11.0,78,0,True
7998,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-11,Halifax,886,6,0.006726457399103139,True,5,892,6244,,26.0,-82,0,False
7999,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-11,Halifax,694,10,0.014204545454545454,True,5,704,5632,,16.0,-91,0,False
8000,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-11,Halifax,855,20,0.022857142857142857,True,5,875,4375,,21.0,47,0,True
8001,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-11,Halifax,803,7,0.008641975308641974,True,5,810,12960,,13.0,64,0,True
8002,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-11,Halifax,617,31,0.047839506172839504,True,5,648,13608,,7.0,79,0,True
8003,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-11,Halifax,530,0,0.0,True,5,530,6890,,11.0,-25,0,False
8004,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-12,Halifax,538,22,0.039285714285714285,True,5,560,6720,,,-75,0,False
8005,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-12,Halifax,678,52,0.07123287671232877,True,5,730,10220,,,66,0,True
8006,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-12,Halifax,724,7,0.009575923392612859,True,5,731,4386,,,-8,0,False
8007,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-12,Halifax,474,71,0.13027522935779817,True,5,545,4360,,,-79,0,False
8008,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-12,Halifax,405,73,0.15271966527196654,True,5,478,9082,,2.0,-55,0,False
8009,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-12,Halifax,899,60,0.06256517205422316,True,5,959,4795,,11.0,78,0,True
8010,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-12,Halifax,886,6,0.006726457399103139,True,5,892,6244,,26.0,-82,0,False
8011,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-12,Halifax,694,10,0.014204545454545454,True,5,704,5632,,16.0,-91,0,False
8012,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-12,Halifax,855,20,0.022857142857142857,True,5,875,4375,,21.0,47,0,True
8013,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-12,Halifax,803,7,0.008641975308641974,True,5,810,12960,,13.0,64,0,True
8014,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-12,Halifax,617,31,0.047839506172839504,True,5,648,13608,,7.0,79,0,True
8015,84,"Arnal, Edwina",5,"Gallardo, Silvan",2021-01-12,Halifax,530,0,0.0,True,5,530,6890,,11.0,-25,0,False
8016,87,"Caselick, Goldie",5,"Gallardo, Silvan",2021-01-01,Halifax,615,0,0.0,True,5,615,7995,,,-63,0,False
8017,87,"Caselick, Goldie",5,"Gallardo, Silvan",2021-01-01,Halifax,500,48,0.08759124087591241,True,5,548,4384,,,-33,0,False
